STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_NORM,VSH_GR,VSH,RHOB_SR,NPHI_SR,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,IQUAL,RGBE,R_RGBE,RPBE,R_RPBE,SWARRAY_1,SWARRAY_2,SWARRAY_3,SWARRAY_4,SWARRAY_5,SWARRAY_6,SWARRAY_7,SWARRAY_8,SWARRAY_9,SWARRAY_10,SWARRAY_11,SWARRAY_12,SWARRAY_13,SWARRAY_14,SWARRAY_15,SWARRAY_16,SWARRAY_17,SWARRAY_18,SWARRAY_19,SWARRAY_20,SWARRAY_21,SWARRAY_22,SWARRAY_23,SWARRAY_24,SWARRAY_25,SWGRAD,CT,FTEMP
ABAB,ABB-041,1636.1664,8.904,-37.5022,79.823,1.458,0.2648,2.502,A,,0.5535888888888888,0.5535888888888888,2.5664845558404057,0.159144535430719,0.0563181143182448,0.1082170726515781,0.0563181143182448,0.1082170726515781,2.7926394907377103,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6858710562414266,156.80832
ABAB,ABB-041,1636.3188,8.91,-38.0027,77.412,1.468,0.2588,2.521,A,,0.5268,0.5268,2.6000422654268807,0.1572696534234995,0.055171573244996,0.104559073244996,0.055171573244996,0.104559073244996,2.811216538256478,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6811989100817439,156.81594
ABAB,ABB-041,1636.4712,8.917,-38.5032,74.277,1.479,0.2455,2.524,A,,0.4919666666666666,0.4919666666666666,2.5956597336132803,0.144304835640706,0.0564025726951242,0.1025244476951241,0.0564025726951242,0.1025244476951241,2.794936049501564,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.676132521974307,156.82356
ABAB,ABB-041,1636.6236,8.896,-39.0046,74.035,1.511,0.2311,2.566,A,,0.4892777777777777,0.4892777777777777,2.677129337539432,0.117192429022082,0.0394244939287714,0.085294285595438,0.0394244939287714,0.085294285595438,2.817422768668424,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6618133686300464,156.83118000000002
ABAB,ABB-041,1636.776,8.792,-39.5051,76.9291,1.543,0.2198,2.599,A,,0.5214344444444445,0.5214344444444445,2.7613471044254942,0.0779369597570517,0.0188775292175677,0.0677620083842344,0.0188775292175677,0.0677620083842344,2.8336785107728577,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6480881399870383,156.8388
ABAB,ABB-041,1636.9284,8.84,-39.8806,83.9229,1.576,0.2267,2.573,A,,0.5991433333333334,0.5991433333333334,2.756842844907157,0.0424087579101424,0.0095163764875299,0.0656860639875299,0.0095163764875299,0.0656860639875299,2.799564686642152,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6345177664974619,156.84642000000002
ABAB,ABB-041,1637.0808,8.924,-40.257,85.6109,1.608,0.2469,2.549,A,,0.6178988888888889,0.6178988888888889,2.709093724465019,0.0801761313904697,0.019666457964214,0.0775944787975473,0.019666457964214,0.0775944787975473,2.8018327040224458,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6218905472636815,156.85404
ABAB,ABB-041,1637.2332,8.972,-40.2585,82.958,1.64,0.2691,2.517,A,,0.5884222222222222,0.5884222222222222,2.612788186383024,0.1534393391285568,0.0458432597117744,0.1010078430451077,0.0458432597117744,0.1010078430451077,2.8149442969940983,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6097560975609756,156.86166
ABAB,ABB-041,1637.3856,8.967,-39.8849,81.511,1.656,0.2719,2.535,A,,0.5723444444444444,0.5723444444444444,2.6487580867260774,0.1673763932552157,0.0466711499164104,0.100328441583077,0.0466711499164104,0.100328441583077,2.8507333767970584,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6038647342995169,156.86928
ABAB,ABB-041,1637.538,8.923,-39.5124,81.029,1.672,0.2544,2.558,A,,0.5669888888888889,0.5669888888888889,2.6994162325832023,0.1292204459726463,0.0336397526510108,0.0867949609843441,0.0336397526510108,0.0867949609843441,2.842561053823364,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5980861244019139,156.8769
ABAB,ABB-041,1637.6904,8.88,-39.1389,78.859,1.688,0.2462,2.565,A,,0.5428777777777777,0.5428777777777777,2.7015738557643223,0.1229272501883766,0.0338856622237323,0.084780453890399,0.0338856622237323,0.084780453890399,2.8378072589593804,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5924170616113744,156.88452
ABAB,ABB-041,1637.8428,8.822,-38.7663,81.029,1.704,0.2381,2.562,A,,0.5669888888888889,0.5669888888888889,2.708653870827024,0.0915770701290703,0.0247836400153725,0.0779388483487058,0.0247836400153725,0.0779388483487058,2.8123868761825563,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5868544600938967,156.89213999999998
ABAB,ABB-041,1637.9952,8.793,-38.3938,82.717,1.736,0.2315,2.559,A,,0.5857444444444444,0.5857444444444444,2.713122602794839,0.0639446932918489,0.0175455185892716,0.0724590602559382,0.0175455185892716,0.0724590602559382,2.7888898425221087,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5760368663594471,156.89976000000001
ABAB,ABB-041,1638.1476,8.765,-38.0203,80.788,1.768,0.2368,2.569,A,,0.5643111111111111,0.5643111111111111,2.7231306742833823,0.0901815770682444,0.0232492596144865,0.0761534262811532,0.0232492596144865,0.0761534262811532,2.8202637079508284,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5656108597285068,156.90738
ABAB,ABB-041,1638.3,8.78,-38.0217,78.135,1.793,0.2475,2.55,A,,0.5348333333333334,0.5348333333333334,2.664976710856324,0.129648871372268,0.040161193711913,0.090301818711913,0.040161193711913,0.090301818711913,2.822309866464048,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5577244841048522,156.91500000000002
ABAB,ABB-041,1638.4524,8.794,-38.0232,78.135,1.817,0.2839,2.525,A,,0.5348333333333334,0.5348333333333334,2.6112325331422426,0.2079003941239698,0.0647385716851133,0.1148791966851133,0.0647385716851133,0.1148791966851133,2.871725975424361,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5503577325261421,156.92262
ABAB,ABB-041,1638.6048,8.818,-37.8997,78.376,1.841,0.2948,2.542,A,,0.5375111111111112,0.5375111111111112,2.648923697866615,0.2306457812800307,0.0648976826228595,0.1152893492895261,0.0648976826228595,0.1152893492895261,2.918072826738087,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5431830526887561,156.93024000000003
ABAB,ABB-041,1638.7572,8.844,-37.7771,75.241,1.865,0.2979,2.551,A,,0.5026777777777778,0.5026777777777778,2.6530876471771045,0.2452389463571572,0.0728181512569449,0.1199441929236115,0.0728181512569449,0.1199441929236115,2.93665332903125,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5361930294906166,156.93786
ABAB,ABB-041,1638.9096,8.837,-38.0276,74.035,1.919,0.2981,2.532,A,,0.4892777777777777,0.4892777777777777,2.610556945502013,0.2483792015664092,0.0815049557827581,0.1273747474494247,0.0815049557827581,0.1273747474494247,2.916388939908206,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5211047420531527,156.94548
ABAB,ABB-041,1639.062,8.749,-38.0291,75.0,1.972,0.2934,2.533,A,,0.5,0.5,2.616,0.2368,0.0761582194221759,0.1230332194221758,0.0761582194221759,0.1230332194221758,2.90637175716479,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5070993914807302,156.9531
ABAB,ABB-041,1639.2144,8.702,-38.0305,77.17,2.026,0.2887,2.547,A,,0.5241111111111111,0.5241111111111111,2.653829091758113,0.2211884193322438,0.0639223315387928,0.1130577482054594,0.0639223315387928,0.1130577482054594,2.9104436388025787,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.493583415597236,156.96072
ABAB,ABB-041,1639.3668,8.701,-36.784,81.511,2.106,0.2573,2.526,A,,0.5723444444444444,0.5723444444444444,2.627713112837433,0.1332367689469718,0.0416184851348138,0.0952757768014805,0.0416184851348138,0.0952757768014805,2.8031961407148684,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.47483380816714155,156.96834
ABAB,ABB-041,1639.5192,8.7,-36.7855,85.37,2.186,0.251,2.505,A,,0.6152222222222222,0.6152222222222222,2.592939647704302,0.0927086341322553,0.0321275862515709,0.0898046695849042,0.0321275862515709,0.0898046695849042,2.738061661402014,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4574565416285453,156.97596
ABAB,ABB-041,1639.6716,8.685,-36.7869,86.817,2.331,0.2573,2.44,A,,0.6313,0.6313,2.4228776783292645,0.0985760781122863,0.0510875820109108,0.1102719570109108,0.0510875820109108,0.1102719570109108,2.6517458710258044,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.429000429000429,156.98358000000002
ABAB,ABB-041,1639.824,8.67,-36.7884,87.54,2.476,0.269,2.408,A,,0.6393333333333334,0.6393333333333334,2.3335489833641403,0.1254158964879853,0.0653071474524931,0.1252446474524931,0.0653071474524931,0.1252446474524931,2.628410920854405,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4038772213247173,156.9912
ABAB,ABB-041,1639.9764,8.661,-37.2888,87.54,2.637,0.2912,2.394,A,,0.6393333333333334,0.6393333333333334,2.2947319778188544,0.1869685767097967,0.07969813835352,0.13963563835352,0.07969813835352,0.13963563835352,2.66198922516411,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.37921880925293894,156.99882000000002
ABAB,ABB-041,1640.1288,8.648,-37.7903,87.781,2.797,0.2944,2.374,A,,0.6420111111111112,0.6420111111111112,2.2377029082218565,0.1946879170675688,0.08752497394037,0.1477135156070367,0.08752497394037,0.1477135156070367,2.638236616419707,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3575259206292456,157.00644
ABAB,ABB-041,1640.2812,8.636,-38.4568,87.54,3.087,0.2975,2.355,A,,0.6393333333333334,0.6393333333333334,2.1865988909426983,0.2044362292051756,0.0962442115961647,0.1561817115961647,0.0962442115961647,0.1561817115961647,2.61849592748301,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3239390994493035,157.01406
ABAB,ABB-041,1640.4336,8.619,-39.1242,86.817,3.408,0.2958,2.349,A,,0.6313,0.6313,2.1760645511255765,0.2029970165446162,0.0995599226826197,0.1587442976826197,0.0995599226826197,0.1587442976826197,2.6111127124655784,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2934272300469484,157.02168
ABAB,ABB-041,1640.586,8.603,-39.7907,88.5049,3.73,0.2932,2.35,A,,0.6500544444444445,0.6500544444444445,2.164241262926614,0.1876890373423168,0.0936898618503378,0.1546324660170044,0.0936898618503378,0.1546324660170044,2.5899005000225674,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2680965147453083,157.0293
ABAB,ABB-041,1640.7384,8.586,-40.2082,85.37,4.63,0.2919,2.318,A,,0.6152222222222222,0.6152222222222222,2.1069448455096738,0.1990037539705458,0.1127777664376925,0.1704548497710258,0.1127777664376925,0.1704548497710258,2.5659108824272603,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2159827213822894,157.03692
ABAB,ABB-041,1640.8908,8.555,-40.6256,81.5109,5.305,0.3302,2.293,A,,0.5723433333333334,0.5723433333333334,2.082883075987747,0.3037011777360343,0.1471941513259234,0.2008513388259233,0.1282969999999999,0.1819541874999999,2.6512087759892915,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9951959317902281,0.9740302064185622,0.9541899603756497,-0.0027486023774610157,0.18850141376060323,157.04453999999998
ABAB,ABB-041,1641.0432,8.523,-41.0431,69.6951,5.916,0.3373,2.281,A,,0.4410566666666666,0.4410566666666666,2.147643768300901,0.3272785553693577,0.1835045111334922,0.2248535736334922,0.167683,0.2090320624999999,2.708581519552841,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998162814011784,0.959337852138779,0.9233953962937178,0.8912096112470778,0.8621759909942075,0.8358175269977247,0.8117521523186679,0.7896697918800635,0.7693158413594908,0.7504790508236265,0.7329824901855123,0.7166767115967783,0.7014345045364668,0.6871468232497003,-0.02120906600276972,0.16903313049357674,157.05216000000001
ABAB,ABB-041,1641.1956,8.473,-42.2936,64.148,6.206,0.3431,2.254,A,,0.3794222222222221,0.3794222222222221,2.1341652939912628,0.3388813292272434,0.2096709372337895,0.2452417705671228,0.1861733333333333,0.2217441666666666,2.7128889284149817,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9637094007722932,0.9172453938255123,0.8768677452708464,0.841366994123163,0.8098444226241401,0.7816165598771291,0.7561532366628825,0.7330361027220275,0.7119300743181398,0.692563206656292,0.6747122043948401,0.6581917952430963,0.6428468064065104,0.6285461678072358,0.6151783121455978,0.6026476031462228,-0.023801794967210004,0.16113438607798902,157.05978
ABAB,ABB-041,1641.348,8.422,-43.418,58.119,6.656,0.3503,2.253,A,,0.3124333333333333,0.3124333333333333,2.163482328986281,0.3504363213264169,0.230837406591172,0.260128031591172,0.2062699999999999,0.2355606249999999,2.7515226997596702,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9395747600094082,0.8836892107188136,0.8366167089589527,0.7962803123795376,0.7612276134827178,0.7304086533616021,0.7030432359398132,0.6785380255377728,0.6564327709355147,0.6363642933398176,0.6180416994040271,0.6012289080448121,0.5857320718080519,0.5713903518620689,0.5580690393904997,0.545654349660018,0.5340494287154725,0.5231712526640835,-0.020662846452286568,0.1502403846153846,157.06740000000002
ABAB,ABB-041,1641.5004,8.386,-44.5425,55.949,5.788,0.3098,2.263,A,,0.2883222222222222,0.2883222222222222,2.187240636367894,0.2935137624705313,0.2144374832612404,0.2414676915945737,0.2135033333333333,0.2405335416666666,2.699244383642115,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9809916297770929,0.9226426208285983,0.87349514243249,0.831380699703761,0.7947828623815532,0.7626053889073339,0.7340336918176182,0.7084482809344145,0.6853686169610127,0.6644155120228269,0.6452852500661999,0.6277313434495371,0.6115513998374544,0.5965774905516457,0.582668968751716,0.5697070340231157,0.5575905630456385,0.5462328721966982,-0.02157367383608671,0.17277125086385625,157.07502
ABAB,ABB-041,1641.6528,8.35,-45.542,52.09,4.984,0.2932,2.258,A,,0.2454444444444445,0.2454444444444445,2.1955455750257693,0.2747238992784568,0.2198028134610881,0.2428132301277547,0.2198028134610881,0.2428132301277547,2.686958260414479,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9738169053108483,0.9219434667387741,0.8774931504828976,0.8388654176233691,0.8049032236687421,0.7747468001399893,0.7477422968958056,0.7233825215734734,0.7012672546793071,0.6810759345778598,0.6625484022141346,0.6454710395812746,0.6296666038529357,0.6149866472252089,0.6013057800299446,0.5885172701516788,0.5765296260690118,-0.02277025558647636,0.20064205457463885,157.08264000000003
ABAB,ABB-041,1641.8052,8.333,-46.5424,52.09,3.633,0.2782,2.262,A,,0.2454444444444445,0.2454444444444445,2.200846708879399,0.254844647327345,0.2126561073263926,0.2356665239930593,0.2126561073263926,0.2356665239930593,2.6720916740486773,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9916824588234135,0.9545281831851518,0.9212572365806216,0.8912447317506271,0.8639975775509207,0.8391208254442173,0.8162939460006943,0.7952537507722758,0.7757818674172082,0.757695400552719,0.7408398636135108,0.7250837571054998,0.7103143587358248,-0.01990120819201743,0.2752546105147261,157.09026
ABAB,ABB-041,1641.9576,8.317,-47.0429,56.19,2.99,0.2736,2.275,A,,0.291,0.291,2.203173483779972,0.2422425952045133,0.1957563760087348,0.2230376260087348,0.1957563760087348,0.2230376260087348,2.662076176156293,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9880844902910997,0.9626163477429992,0.9390465711519043,0.9171537744693836,0.8967509591517429,0.8776789513974098,0.859801306302154,-0.009159594667010777,0.33444816053511706,157.09788
ABAB,ABB-041,1642.11,8.3,-47.5434,60.2891,2.605,0.2738,2.287,A,,0.3365455555555555,0.3365455555555555,2.204316213622638,0.2351465980248162,0.1810569636929797,0.212608109526313,0.1810569636929797,0.212608109526313,2.656329015648613,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3838771593090211,157.1055
ABAB,ABB-041,1642.2624,8.301,-45.7978,69.6949,2.219,0.2744,2.319,A,,0.4410544444444444,0.4410544444444444,2.2156301249773875,0.2147453240327521,0.1456830864665042,0.1870319406331709,0.1456830864665042,0.1870319406331709,2.6441634708646635,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.45065344749887337,157.11312
ABAB,ABB-041,1642.4148,8.302,-44.0523,73.553,1.994,0.2753,2.349,A,,0.4839222222222222,0.4839222222222222,2.254293065214115,0.20525437595539,0.1253418810507907,0.170709589384124,0.1253418810507907,0.170709589384124,2.6566503953182083,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5015045135406219,157.12074
ABAB,ABB-041,1642.5672,8.302,-41.5577,78.135,1.768,0.2799,2.398,A,,0.5348333333333334,0.5348333333333334,2.3382121103547115,0.1993013256897169,0.0978701230810881,0.1480107480810881,0.0978701230810881,0.1480107480810881,2.694793151576796,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5656108597285068,157.12836
ABAB,ABB-041,1642.7196,8.479,-39.8112,79.582,1.736,0.2998,2.491,A,,0.550911111111111,0.550911111111111,2.541295957246771,0.2382181206393192,0.0778427947160708,0.1294907113827374,0.0778427947160708,0.1294907113827374,2.864474535230192,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5760368663594471,157.13598000000002
ABAB,ABB-041,1642.872,8.643,-39.8127,81.9939,1.704,0.3173,2.487,A,,0.57771,0.57771,2.537617514030642,0.2725650619242701,0.0809845611050205,0.1351448736050205,0.0809845611050205,0.1351448736050205,2.902461625288653,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5868544600938967,157.1436
ABAB,ABB-041,1643.0244,8.871,-39.8141,78.859,1.672,0.3371,2.512,A,,0.5428777777777777,0.5428777777777777,2.5856311222381563,0.3217799761794803,0.0929977883753844,0.143892580042051,0.0929977883753844,0.143892580042051,2.990603087424524,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5980861244019139,157.15122000000002
ABAB,ABB-041,1643.1768,9.015,-39.6496,74.518,1.809,0.3353,2.517,A,,0.4946444444444444,0.4946444444444444,2.5825799217272767,0.3209115694120751,0.1030163772223113,0.1493892938889779,0.1030163772223113,0.1493892938889779,2.9877894041259294,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.552791597567717,157.15884
ABAB,ABB-041,1643.3292,8.966,-39.4851,70.1769,1.945,0.3335,2.539,A,,0.44641,0.44641,2.610768800014452,0.3201945483119277,0.1083125146628156,0.1501634521628156,0.1083125146628156,0.1501634521628156,3.00258384796788,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5141388174807198,157.16646
ABAB,ABB-041,1643.4816,8.943,-39.3195,59.0841,2.082,0.3284,2.538,A,,0.3231566666666666,0.3231566666666666,2.5800153161982333,0.3180871496604335,0.1374868884342768,0.1677828259342768,0.1374868884342768,0.1677828259342768,2.982775664307638,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.48030739673390976,157.17408
ABAB,ABB-041,1643.634,8.92,-38.822,56.19,2.219,0.3217,2.545,A,,0.291,0.291,2.5839915373765865,0.3100846262341325,0.1403617357619163,0.1676429857619163,0.1403617357619163,0.1676429857619163,2.974981408443856,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.45065344749887337,157.1817
ABAB,ABB-041,1643.7864,8.865,-38.3245,55.707,2.492,0.3139,2.591,A,,0.2856333333333333,0.2856333333333333,2.6473776305352064,0.299465727217582,0.1250521507062906,0.1518302757062906,0.1250521507062906,0.1518302757062906,2.996950074696266,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4012841091492777,157.18932
ABAB,ABB-041,1643.9388,8.81,-38.2429,59.325,2.765,0.2823,2.672,A,,0.3258333333333333,0.3258333333333333,2.7792954264524106,0.2495797280593325,0.0769282239678507,0.1074750989678507,0.0769282239678507,0.1074750989678507,3.00848033366062,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3616636528028933,157.19693999999998
