DEPTH,GR,NPHI,RHOB,RT,MARKER,ZONE,VSH_LINEAR,RHOB_SR,NPHI_SR,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,FTEMP,SW,VSH_Z4,PHIE_Z4,PHIT_Z4,SW_Z4,SW.1
1180.9256,,0.358823,2.3878000000000004,1.7175,,,,,,,,,,,55.2477,,,,,,
1181.078,,0.369587,2.3997,1.7168,,,,,,,,,,,55.2519,,,,,,
1181.2304,,0.366767,2.3907002000000004,1.6812,,,,,,,,,,,55.2562,,,,,,
1181.3828,,0.326244,2.3708,1.641,,,,,,,,,,,55.2604,,,,,,
1181.5352,,0.310121,2.3866001,1.6008,,,,,,,,,,,55.2646,,,,,,
1181.6876,,0.304425,2.4679001,1.5253,,,,,,,,,,,55.2689,,,,,,
1181.84,,0.325339,2.4928999,1.4451,,,,,,,,,,,55.2731,,,,,,
1181.9924,,0.360374,2.3986001,1.4,,,,,,,,,,,55.2773,,,,,,
1182.1448,,0.349098,2.4087,1.3597,,,,,,,,,,,55.2816,,,,,,
1182.2972,,0.28281,2.4785,1.3195,,,,,,,,,,,55.2858,,,,,,
1182.4496,,0.276409,2.5202,1.2792,,,,,,,,,,,55.29,,,,,,
1182.602,,0.329264,2.5142,1.2384,,,,,,,,,,,55.2943,,,,,,
1182.7544,,0.351313,2.4567002,1.2327,,,,,,,,,,,55.2985,,,,,,
1182.9068,,0.349689,2.434,1.232,,,,,,,,,,,55.3027,,,,,,
1183.0592,,0.341802,2.4117,1.2139,,,,,,,,,,,55.307,,,,,,
1183.2116,,0.327616,2.3949001,1.1933,,,,,,,,,,,55.3112,,,,,,
1183.364,,0.319452,2.3945999,1.1729,,,,,,,,,,,55.3154,,,,,,
1183.5164,,0.325896,2.4045,1.1526,,,,,,,,,,,55.3197,,,,,,
1183.6688,,0.355258,2.3962,1.1492,,,,,,,,,,,55.3239,,,,,,
1183.8212,,0.361307,2.386,1.1482,,,,,,,,,,,55.3281,,,,,,
1183.9736,,0.357903,2.3778,1.1474,,,,,,,,,,,55.3324,,,,,,
1184.126,,0.354743,2.3838000000000004,1.147,,,,,,,,,,,55.3366,,,,,,
1184.2784,,0.351731,2.3655,1.1465,,,,,,,,,,,55.3408,,,,,,
1184.4308,,0.347147,2.3243,1.1805,,,,,,,,,,,55.3451,,,,,,
1184.5832,,0.343376,2.3197,1.2543,,,,,,,,,,,55.3493,,,,,,
1184.7356,,0.350795,2.3993999,1.3329,,,,,,,,,,,55.3535,,,,,,
1184.888,,0.369207,2.3957,1.4808,,,,,,,,,,,55.3578,,,,,,
1185.0404,,0.382644,2.349,1.5868,,,,,,,,,,,55.362,,,,,,
1185.1928,,0.38784,2.3672,1.6855,,,,,,,,,,,55.3662,,,,,,
1185.3452,,0.386243,2.3531001,1.8186,,,,,,,,,,,55.3705,,,,,,
1185.4976,,0.372796,2.355,1.9566,,,,,,,,,,,55.3747,,,,,,
1185.65,,0.355704,2.3687,2.0947,,,,,,,,,,,55.3789,,,,,,
1185.8024,,0.340418,2.3031001,2.233,,,,,,,,,,,55.3832,,,,,,
1185.9548,,0.321751,2.3365,2.3885,,,,,,,,,,,55.3874,,,,,,
1186.1072,,0.291546,2.374,2.5464,,,,,,,,,,,55.3916,,,,,,
1186.2596,,0.246655,2.3942002,2.6349,,,,,,,,,,,55.3959,,,,,,
1186.412,,0.231431,2.4025,2.7829,,,,,,,,,,,55.4001,,,,,,
1186.5644,,0.240583,2.3255,2.9584,,,,,,,,,,,55.4043,,,,,,
1186.7168,,0.331808,2.3171001,3.1364,,,,,,,,,,,55.4086,,,,,,
1186.8692,,0.359636,2.1678,3.4011,,,,,,,,,,,55.4128,,,,,,
1187.0216,,0.349151,2.117,3.5041,,,,,,,,,,,55.417,,,,,,
1187.174,,0.27595,2.1487,3.4783,,,,,,,,,,,55.4213,,,,,,
1187.3264,,0.253814,2.3016001,3.4033,,,,,,,,,,,55.4255,,,,,,
1187.4788,,0.247376,2.3556001,3.3235,,,,,,,,,,,55.4297,,,,,,
1187.6312,,0.243542,2.3743000000000003,3.0344,,,,,,,,,,,55.434,,,,,,
1187.7836,,0.23468,2.385,2.8553,,,,,,,,,,,55.4382,,,,,,
1187.936,,0.214053,2.4098,2.7653,,,,,,,,,,,55.4424,,,,,,
1188.0884,,0.221806,2.456,2.7896,,,,,,,,,,,55.4467,,,,,,
1188.2408,,0.265786,2.4655,2.8286,,,,,,,,,,,55.4509,,,,,,
1188.3932,,0.294839,2.4440999000000003,2.8677,,,,,,,,,,,55.4551,,,,,,
1188.5456,,0.298059,2.3377,2.9069,,,,,,,,,,,55.4594,,,,,,
1188.698,,0.292787,2.2952002,3.0501,,,,,,,,,,,55.4636,,,,,,
1188.8504,,0.285727,2.2859001,3.3124,,,,,,,,,,,55.4678,,,,,,
1189.0028,,0.284824,2.2808,3.5547,,,,,,,,,,,55.4721,,,,,,
1189.1552,,0.28663,2.2653000000000003,3.9314,,,,,,,,,,,55.4763,,,,,,
1189.3076,,0.284509,2.2613999,4.3621,,,,,,,,,,,55.4805,,,,,,
1189.46,,0.272084,2.2568,4.7628,,,,,,,,,,,55.4848,,,,,,
1189.6124,,0.277185,2.2535,4.9678,,,,,,,,,,,55.489,,,,,,
1189.7648,,0.274961,2.2505,5.1458,,,,,,,,,,,55.4932,,,,,,
1189.9172,,0.273987,2.2518999,5.3757,,,,,,,,,,,55.4975,,,,,,
1190.0696,,0.27887,2.2477,5.4914,,,,,,,,,,,55.5017,,,,,,
1190.222,,0.27719,2.2462002,5.5901,,,,,,,,,,,55.5059,,,,,,
1190.3744,,0.285765,2.2495999,5.6013,,,,,,,,,,,55.5102,,,,,,
1190.5268,,0.280176,2.243,5.6007,,,,,,,,,,,55.5144,,,,,,
1190.6792,,0.245588,2.2341001,5.5302,,,,,,,,,,,55.5186,,,,,,
1190.8316,,0.274439,2.2453000000000003,5.485,,,,,,,,,,,55.5229,,,,,,
1190.984,,0.288075,2.2636001,5.4447,,,,,,,,,,,55.5271,,,,,,
1191.1364,,0.309778,2.2142998,5.404,,,,,,,,,,,55.5313,,,,,,
1191.2888,,0.313673,2.1536001,5.3985,,,,,,,,,,,55.5356,,,,,,
1191.4412,,0.313278,2.1207,5.398,,,,,,,,,,,55.5398,,,,,,
1191.5936,,0.309515,2.0996001,5.3974,,,,,,,,,,,55.544,,,,,,
1191.746,,0.304781,2.0858000000000003,5.3964,,,,,,,,,,,55.5483,,,,,,
1191.8984,,0.301019,2.0841001,5.3606,,,,,,,,,,,55.5525,,,,,,
1192.0508,,0.294776,2.085,5.3378,,,,,,,,,,,55.5567,,,,,,
1192.2032,,0.297621,2.0833000000000004,5.3176,,,,,,,,,,,55.561,,,,,,
1192.3556,,0.302569,2.0813,5.0703,,,,,,,,,,,55.5652,,,,,,
1192.508,,0.300292,2.0854001,4.7918,,,,,,,,,,,55.5694,,,,,,
1192.6604,,0.314044,2.0842,4.5831,,,,,,,,,,,55.5737,,,,,,
1192.8128,,0.311289,2.0848999,4.3841,,,,,,,,,,,55.5779,,,,,,
1192.9652,,0.304293,2.0823,4.1153,,,,,,,,,,,55.5821,,,,,,
1193.1176,,0.295516,2.0854001,3.7672,,,,,,,,,,,55.5864,,,,,,
1193.27,,0.28546,2.099,3.3744,,,,,,,,,,,55.5906,,,,,,
1193.4224,,0.264234,2.1149001,3.1855,,,,,,,,,,,55.5948,,,,,,
1193.5748,,0.261931,2.1448,3.0956,,,,,,,,,,,55.5991,,,,,,
1193.7272,,0.267761,2.1705999,3.0679,,,,,,,,,,,55.6033,,,,,,
1193.8796,,0.297952,2.2008,3.0475,,,,,,,,,,,55.6075,,,,,,
1194.032,,0.312567,2.2702,3.0442,,,,,,,,,,,55.6118,,,,,,
1194.1844,,0.318743,2.303,2.939,,,,,,,,,,,55.616,,,,,,
1194.3368,,0.310453,2.3097998,2.6802,,,,,,,,,,,55.6202,,,,,,
1194.4892,,0.310227,2.3295,2.4017,,,,,,,,,,,55.6245,,,,,,
1194.6416,,0.316137,2.3637,2.1929,,,,,,,,,,,55.6287,,,,,,
1194.794,,0.334775,2.3856001,1.9939,,,,,,,,,,,55.6329,,,,,,
1194.9464,,0.280549,2.276,1.6204,,,,,,,,,,,55.6372,,,,,,
1195.0988,,0.257344,2.2209001,1.4492,,,,,,,,,,,55.6414,,,,,,
1195.2512,,0.25361,2.2162002000000003,1.3098,,,,,,,,,,,55.6456,,,,,,
1195.4036,,0.271742,2.2251001,1.2048,,,,,,,,,,,55.6499,,,,,,
1195.556,,0.325748,2.2341001,1.1046,,,,,,,,,,,55.6541,,,,,,
1195.7084,,0.384408,2.2781001,1.0918,,,,,,,,,,,55.6583,,,,,,
1195.8608,,0.427845,2.3313999,1.0912,,,,,,,,,,,55.6626,,,,,,
1196.0132,,0.454441,2.3476001,1.0907,,,,,,,,,,,55.6668,,,,,,
1196.1656,,0.464794,2.285,1.0898,,,,,,,,,,,55.671,,,,,,
1196.318,,0.459495,2.2672998,1.0715,,,,,,,,,,,55.6753,,,,,,
1196.4704,,0.464369,2.2888,1.0507,,,,,,,,,,,55.6795,,,,,,
1196.6228,,0.467253,2.2815,1.0477,,,,,,,,,,,55.6837,,,,,,
1196.7752,,0.459134,2.287,1.0472,,,,,,,,,,,55.688,,,,,,
1196.9276,,0.427473,2.2493999,1.0813,,,,,,,,,,,55.6922,,,,,,
1197.08,,0.433154,2.2247,1.1203,,,,,,,,,,,55.6964,,,,,,
1197.2324,,0.445025,2.2456001000000003,1.1242,,,,,,,,,,,55.7007,,,,,,
1197.3848,,0.452787,2.2453999,1.1235,,,,,,,,,,,55.7049,,,,,,
1197.5372,,0.436844,2.2458,1.1229,,,,,,,,,,,55.7091,,,,,,
1197.6896,,0.412417,2.2581001,1.1223,,,,,,,,,,,55.7134,,,,,,
1197.842,,0.406673,2.2563,1.1217,,,,,,,,,,,55.7176,,,,,,
1197.9944,,0.411002,2.2628000000000004,1.1206,,,,,,,,,,,55.7218,,,,,,
1198.1468,,0.407445,2.2681001000000003,1.1197,,,,,,,,,,,55.7261,,,,,,
1198.2992,,0.39739,2.2574001,1.1188,,,,,,,,,,,55.7303,,,,,,
1198.4516,,0.386582,2.2460999000000004,1.1182,,,,,,,,,,,55.7345,,,,,,
1198.604,,0.414641,2.2255,1.1177,,,,,,,,,,,55.7388,,,,,,
1198.7564,,0.433961,2.1991001,1.1171,,,,,,,,,,,55.743,,,,,,
1198.9088,,0.443961,2.1458999,1.1164,,,,,,,,,,,55.7472,,,,,,
1199.0612,,0.441887,2.1458999,1.1157,,,,,,,,,,,55.7515,,,,,,
1199.2136,,0.448781,2.1958,1.115,,,,,,,,,,,55.7557,,0.6777,,,,
1199.366,,0.439818,2.2246001,1.1142,,,,,,,,,,,55.7599,,0.6777,,,,
1199.5184,,0.433144,2.2127,1.0874,,,,,,,,,,,55.7642,,0.6777,,,,
1199.6708,,0.417166,2.2053999,1.0569,,,,,,,,,,,55.7684,,0.6777,,,,
1199.8232,,0.417625,2.2063999,1.0264,,,,,,,,,,,55.7726,,0.6777,,,,
1199.9756,,0.431625,2.2100999000000003,0.9959,,,,,,,,,,,55.7769,,0.6777,,,,
1200.128,,0.428792,2.2246001,1.003,,,,,,,,,,,55.7811,,0.6777,,,,
1200.2804,,0.424963,2.2344001,1.0155,,,,,,,,,,,55.7853,,0.6777,,,,
1200.4328,,0.465976,2.232,1.028,,,,,,,,,,,55.7896,,0.6777,,,,
1200.5852,,0.45603,2.2200999,1.0462,,,,,,,,,,,55.7938,,0.6777,,,,
1200.7376,,0.432267,2.1931001,1.0653,,,,,,,,,,,55.798,,0.6777,,,,
1200.89,33.0506,0.467022,2.172,1.0843,,,,,,,,,,,55.8023,,0.6777,,,,
1201.0424,33.2779,0.510112,2.1467,1.1034,,,,,,,,,,,55.8065,,0.429,0.1757,0.24,1.0,
1201.1948,34.332,0.521177,2.1392,1.1051,,,,,,,,,,,55.8107,,0.4725,0.1696,0.2405,1.0,
1201.3472,36.2012,0.521972,2.1131001,1.1044,,,,,,,,,,,55.815,,0.5469,0.1569,0.2389,0.9671,
1201.4996,37.0663,0.510922,2.1087,1.1037,,,,,,,,,,,55.8192,,0.5807,0.1507,0.2378,0.9475,
1201.652,36.914,0.479418,2.0972,1.103,,,,,,,,,,,55.8234,,0.5755,0.1524,0.2387,0.9475,
1201.8044,36.8993,0.462066,2.0413,1.1024,,,,,,,,,,,55.8277,,0.5764,0.1536,0.2401,0.941,
1201.9568,37.0229,0.459666,2.0546001,1.1018,,,,,,,,,,,55.8319,,0.5765,0.1496,0.236,0.926,
1202.1092,36.9778,0.465354,2.1249001,1.1012,,,,,,,,,,,55.8361,,0.5655,0.1437,0.2285,0.9418,
1202.2616,38.4738,0.480852,2.1939001,1.1006,,,,,,,,,,,55.8404,,0.616,0.1275,0.2199,1.0,
1202.414,40.0582,0.510976,2.2267,1.0883,,,,,,,,,,,55.8446,,0.6758,0.1144,0.2158,1.0,
1202.5664,40.6628,0.50782,2.2230999,1.0743,,,,,,,,,,,55.8488,,0.7016,0.1115,0.2168,1.0,
1202.7188,39.4059,0.509941,2.1827,1.0603,,,,,,,,,,,55.8531,,0.6566,0.1233,0.2218,1.0,
1202.8712,38.6249,0.504066,2.1552998,1.0578,,,,,,,,,,,55.8573,,0.6292,0.1312,0.2255,1.0,
1203.0236,38.8766,0.50946,2.098,1.0745,,,,,,,,,,,55.8615,,0.6452,0.1334,0.2302,1.0,
1203.176,39.4262,0.538159,2.0894001,1.0936,,,,,,,,,,,55.8658,,0.6702,0.1317,0.2322,1.0,
1203.3284,39.8518,0.547294,2.1383,1.0954,,,,,,,,,,,55.87,,0.6839,0.1266,0.2292,1.0,
1203.4808,40.5523,0.528584,2.1382,1.0947,,,,,,,,,,,55.8742,,0.7061,0.1181,0.224,1.0,
1203.6332,40.3225,0.516383,2.152,1.1288,,,,,,,,,,,55.8785,,0.6898,0.1149,0.2184,1.0,
1203.7856,40.1123,0.488257,2.1768,1.2026,,,,,,,,,,,55.8827,,0.6764,0.1131,0.2145,1.0,
1203.938,41.3154,0.458748,2.1713,1.2812,,,,,,,,,,,55.8869,,0.72,0.1022,0.2102,1.0,
1204.0904,42.027,0.490813,2.1779001,1.4292,,,,,,,,,,,55.8912,,0.7423,0.0932,0.2046,1.0,
1204.2428,42.2712,0.494741,2.1825,1.5871,,,,,,,,,,,55.8954,,0.7519,0.0914,0.2042,1.0,
1204.3952,42.5254,0.487754,2.1733,1.7105,,,,,,,,,,,55.8996,,0.7619,0.0897,0.204,1.0,
1204.5476,42.0272,0.496756,2.1858999,1.829,,,,,,,,,,,55.9039,,0.7401,0.0917,0.2027,1.0,
1204.7,41.924,0.520178,2.1879001,2.0518,,,,,,,,,,,55.9081,,0.7389,0.0942,0.2051,1.0,
1204.8524,40.7385,0.517484,2.1809001,2.5672,,,,,,,,,,,55.9123,,0.6825,0.0961,0.1985,1.0,
1205.0048,35.2888,0.451546,2.193,2.8436,,,,,,,,,,,55.9166,,0.446,0.1201,0.187,0.8345,
1205.1572,30.4876,0.407201,2.2298,2.9072,,,,,,,,,,,55.9208,,0.2305,0.1364,0.171,1.0,
1205.3096,29.0154,0.342386,2.3222,2.7024,,,,,,,,,,,55.925,,0.1358,0.1225,0.1429,1.0,
1205.462,32.0832,0.278294,2.3975,2.4638,,,,,,,,,,,55.9293,,0.226,0.0806,0.1145,1.0,
1205.6144,37.6535,0.212178,2.4482998,1.9812,,,,,,,,,,,55.9335,,0.4279,0.0299,0.0941,1.0,
1205.7668,42.2723,0.181391,2.5583,1.7778,,,,,,,,,,,55.9377,,0.549,0.0001,0.0823,1.0,
1205.9192,45.9991,0.199201,2.628,1.6184,,,,,,,,,,,55.942,,0.5788,0.0001,0.0868,1.0,
1206.0716,46.9695,0.227856,2.6025,1.4591,,,,,,,,,,,55.9462,,0.6769,0.0001,0.1015,1.0,
1206.224,47.0596,0.269778,2.5427,1.2648,,,,,,,,,,,55.9504,,0.796,0.0001,0.1194,1.0,
1206.3764,47.4125,0.298245,2.4382,1.1004,,,,,,,,,,,55.9547,,0.878,0.0047,0.1364,1.0,
1206.5288,45.5597,0.32877,2.3725,0.9758,,,,,,,,,,,55.9589,,0.8247,0.0309,0.1546,1.0,
1206.6812,44.1213,0.349384,2.3302,0.8559,,,,,,,,,,,55.9631,,0.7948,0.0589,0.1781,1.0,
1206.8336,41.3046,0.383749,2.1949001,0.8057,,,,,,,,,,,55.9674,,0.7212,0.1037,0.2119,1.0,
1206.986,40.365,0.453853,2.1196001,0.8,,,,,,,,,,,55.9716,,0.7135,0.1296,0.2367,1.0,
1207.1384,41.5418,0.528147,2.039,0.7991,,,,,,,,,,,55.9758,,0.7814,0.1355,0.2527,1.0,
1207.2908,41.2958,0.562478,2.0025,0.7983,,,,,,,,,,,55.9801,,0.7843,0.1455,0.2631,1.0,
1207.4432,41.9967,0.570716,1.9761,0.8152,,,,,,,,,,,55.9843,,0.8095,0.1389,0.2604,1.0,
1207.5956,43.3567,0.559294,1.9632,0.8346,,,,,,,,,,,55.9885,,0.8571,0.1254,0.254,1.0,
1207.748,42.8049,0.520295,1.9723,0.8708,,,,,,,,,,,55.9928,,0.829,0.1252,0.2495,1.0,
1207.9004,40.4192,0.459899,1.9817,0.9098,,,,,,,,,,,55.997,,0.7261,0.1362,0.2451,1.0,
1208.0528,37.6802,0.432715,2.0099001,0.9488,,,,,,,,,,,56.0012,,0.6086,0.1492,0.2405,1.0,
1208.2052,36.7215,0.421569,2.0845,0.9705,,,,,,,,,,,56.0055,,0.5615,0.1497,0.2339,1.0,
1208.3576,36.8776,0.438215,2.1268,0.9898,,,,,,,,,,,56.0097,,0.5661,0.1475,0.2324,1.0,
1208.51,36.7272,0.477977,2.1393,1.0258,,,,,,,,,,,56.0139,,0.5621,0.1497,0.234,1.0,
1208.6624,36.7054,0.499995,2.1307002,1.0301,,,,,,,,,,,56.0182,,0.568,0.1543,0.2395,1.0,
1208.8148,36.869,0.565337,2.0602,1.0295,,,,,,,,,,,56.0224,,0.5922,0.1648,0.2536,0.9518,
1208.9672,36.8937,0.593057,2.0076001000000003,1.029,,,,,,,,,,,56.0266,,0.605,0.1724,0.2632,1.0,
1209.1196,38.3585,0.590967,1.9543,1.063,,,,,,,,,,,56.0309,,0.6637,0.1628,0.2624,1.0,
1209.272,39.6969,0.566134,1.9756,1.0147,,,,,,,,,,,56.0351,,0.7086,0.1482,0.2545,1.0,
1209.4244,37.78,0.535931,1.99,0.9542,,,,,,,,,,,56.0393,,0.6273,0.158,0.2521,1.0,
1209.5768,35.9724,0.514822,2.0028999,0.981,,,,,,,,,,,56.0436,,0.552,0.168,0.2508,0.9746,
1209.7292,34.5102,0.495042,2.0447,0.9853,,,,,,,,,,,56.0478,,0.4928,0.1774,0.2513,1.0,
1209.8816,35.499,0.483667,2.0992998,0.9848,,,,,,,,,,,56.052,,0.5318,0.1705,0.2503,0.9898,
1210.034,36.9258,0.499725,2.0729001,0.9842,,,,,,,,,,,56.0563,,0.5938,0.1643,0.2533,0.9431,
1210.1864,37.3352,0.508438,2.0288999,0.9834,,,,,,,,,,,56.0605,,0.616,0.1654,0.2578,1.0,
1210.3388,37.6571,0.514548,2.0071001,0.9824,,,,,,,,,,,56.0647,,0.6252,0.1608,0.2545,1.0,
1210.4912,38.1065,0.531533,2.0315001,0.9818,,,,,,,,,,,56.069,,0.6313,0.1497,0.2444,1.0,
1210.6436,38.4593,0.526456,2.079,0.9812,,,,,,,,,,,56.0732,,0.6367,0.1416,0.2371,1.0,
1210.796,38.3134,0.471323,2.1043999,0.9804,,,,,,,,,,,56.0774,,0.6247,0.1386,0.2323,1.0,
1210.9484,37.4503,0.460553,2.1333,0.9796,,,,,,,,,,,56.0817,,0.5868,0.1421,0.2302,0.9713,
1211.1008,34.4337,0.480043,2.1912,0.9614,,,,,,,,,,,56.0859,,0.4705,0.165,0.2356,1.0,
1211.2532,33.035,0.522194,2.2040999,0.9407,,,,,,,,,,,56.0901,,0.4219,0.179,0.2423,1.0,
1211.4056,33.7047,0.557633,2.1715,0.9376,,,,,,,,,,,56.0944,,0.4573,0.1802,0.2488,1.0,
1211.558,35.6534,0.590698,2.1633,0.9371,,,,,,,,,,,56.0986,,0.5429,0.1723,0.2537,0.939,
1211.7104,36.2398,0.594202,2.0832,0.9365,,,,,,,,,,,56.1028,,0.5748,0.174,0.2603,0.9051,
1211.8628,35.4635,0.5185,2.0020001,0.9357,,,,,,,,,,,56.1071,,0.5442,0.1798,0.2615,0.9203,
1212.0152,34.2763,0.509947,2.0708,0.9176,,,,,,,,,,,56.1113,,0.4908,0.1837,0.2573,0.9672,
1212.1676,32.4547,0.517579,2.0792998,0.897,,,,,,,,,,,56.1155,,0.4177,0.1956,0.2583,1.0,
1212.32,32.3153,0.524897,2.0648999,0.8764,,,,,,,,,,,56.1198,,0.4201,0.2019,0.2649,1.0,
1212.4724,32.3614,0.58036,2.0304999,0.8558,,,,,,,,,,,56.124,,0.4361,0.2108,0.2762,1.0,
1212.6248,32.4966,0.5943,2.0049,0.8352,,,,,,,,,,,56.1282,,0.4468,0.2134,0.2804,0.986,
1212.7772,33.3573,0.588343,1.9958,0.8146,,,,,,,,,,,56.1325,,0.4734,0.2025,0.2735,0.9777,
1212.9296,33.858,0.556387,2.0326,0.8346,,,,,,,,,,,56.1367,,0.4832,0.1925,0.265,0.9627,
1213.082,33.8585,0.567229,2.0711001,0.8604,,,,,,,,,,,56.1409,,0.4842,0.1931,0.2657,0.9514,
1213.2344,33.1869,0.576702,2.0827,0.8861,,,,,,,,,,,56.1452,,0.4599,0.1992,0.2681,0.9676,
1213.3868,33.6845,0.589799,2.0678999,0.906,,,,,,,,,,,56.1494,,0.4832,0.1981,0.2706,0.9476,
1213.5392,34.9024,0.5962,2.0227999,0.9251,,,,,,,,,,,56.1536,,0.5347,0.1919,0.2721,0.9344,
1213.6916,35.4792,0.593158,1.9958,0.9616,,,,,,,,,,,56.1579,,0.5582,0.1883,0.2721,0.9284,
1213.844,36.3325,0.595777,1.9727,1.0005,,,,,,,,,,,56.1621,,0.5903,0.1813,0.2699,0.9122,
1213.9964,36.2925,0.575714,1.9821,1.0223,,,,,,,,,,,56.1663,,0.5771,0.1739,0.2605,0.9382,
1214.1488,36.864,0.55497,2.0573,1.0416,,,,,,,,,,,56.1706,,0.5859,0.1607,0.2486,0.9574,
1214.3012,37.5998,0.551916,2.0780999,1.0779,,,,,,,,,,,56.1748,,0.6109,0.1529,0.2446,1.0,
1214.4536,37.8875,0.548674,2.0935,1.0995,,,,,,,,,,,56.179,,0.6234,0.1517,0.2452,1.0,
1214.606,38.0718,0.552922,2.0832,1.1187,,,,,,,,,,,56.1833,,0.6326,0.1517,0.2466,1.0,
1214.7584,38.1036,0.546225,2.0071001,1.1378,,,,,,,,,,,56.1875,,0.6389,0.1549,0.2507,1.0,
1214.9108,38.5387,0.506836,1.9458999,1.1569,,,,,,,,,,,56.1917,,0.659,0.1539,0.2528,1.0,
1215.0632,40.4825,0.50616,1.9527001,1.2282,,,,,,,,,,,56.196,,0.7269,0.1345,0.2435,1.0,
1215.2156,43.2956,0.534623,1.9713,1.3413,,,,,,,,,,,56.2002,,0.8287,0.1085,0.2328,1.0,
1215.368,45.6242,0.543753,2.006,1.4596,,,,,,,,,,,56.2044,,0.9081,0.0919,0.2281,1.0,
1215.5204,48.1384,0.534502,1.9947,1.5779,,,,,,,,,,,56.2087,,0.9149,0.0851,0.2224,1.0,
1215.6728,49.0062,0.540434,2.0301001000000003,1.731,,,,,,,,,,,56.2129,,0.9225,0.0775,0.2159,1.0,
1215.8252,49.6148,0.537245,2.0826001,1.8889,,,,,,,,,,,56.2171,,0.9353,0.0647,0.205,1.0,
1215.9776,50.0431,0.44107,2.0725999,1.9253,,,,,,,,,,,56.2214,,0.9501,0.0499,0.1924,1.0,
1216.13,49.564,0.372496,2.0493,1.9447,,,,,,,,,,,56.2256,,0.9712,0.0288,0.1745,1.0,
1216.2824,49.5013,0.310652,2.1328999,1.9464,,,,,,,,,,,56.2298,,0.9801,0.0033,0.1503,1.0,
1216.4348,49.3356,0.295158,2.2291001,1.9457,,,,,,,,,,,56.2341,,0.9224,0.0001,0.1384,1.0,
1216.5872,49.7159,0.305584,2.3362998,1.9103,,,,,,,,,,,56.2383,,0.8861,0.0001,0.1329,1.0,
1216.7396,52.0684,0.309282,2.3636001,1.835,,,,,,,,,,,56.2425,,0.8982,0.0001,0.1347,1.0,
1216.892,53.184,0.316908,2.3524001,1.7201,,,,,,,,,,,56.2468,,0.9999,0.0001,0.15,1.0,
1217.0444,52.9148,0.347317,2.3348,1.6002,,,,,,,,,,,56.251,,0.9999,0.0001,0.15,1.0,
1217.1968,52.5132,0.357722,2.316,1.4453,,,,,,,,,,,56.2552,,0.9999,0.0001,0.15,1.0,
1217.3492,52.1152,0.364892,2.2812,1.3902,,,,,,,,,,,56.2595,,0.9941,0.0059,0.155,1.0,
1217.5016,51.7174,0.364706,2.2557002,1.3501,,,,,,,,,,,56.2637,,0.989,0.011,0.1594,1.0,
1217.654,51.3192,0.349836,2.2413000000000003,1.3099,,,,,,,,,,,56.2679,,0.9904,0.0096,0.1582,1.0,
1217.8064,50.9205,0.337774,2.2518999,1.2345,,,,,,,,,,,56.2722,,0.9942,0.0058,0.1549,1.0,
1217.9588,50.5223,0.329519,2.2799001,1.1893,,,,,,,,,,,56.2764,,0.9936,0.0064,0.1554,1.0,
1218.1112,50.1244,0.346388,2.2748000000000004,1.149,,,,,,,,,,,56.2806,,0.9861,0.0139,0.1618,1.0,
1218.2636,49.7132,0.370403,2.2639001,1.1084,,,,,,,,,,,56.2849,,0.9766,0.0234,0.1699,1.0,
1218.416,48.8626,0.387056,2.2669001,1.033,,,,,,,,,,,56.2891,,0.971,0.029,0.1746,1.0,
1218.5684,47.5295,0.387902,2.278,1.0225,,,,,,,,,,,56.2933,,0.9342,0.0382,0.1783,1.0,
1218.7208,46.4744,0.396664,2.2864001,1.0218,,,,,,,,,,,56.2976,,0.8964,0.0481,0.1826,1.0,
1218.8732,46.1687,0.413123,2.2978999,1.0037,,,,,,,,,,,56.3018,,0.8867,0.0518,0.1848,1.0,
1219.0256,46.6259,0.408933,2.2915,0.9832,,,,,,,,,,,56.306,,0.9059,0.0494,0.1853,1.0,
1219.178,46.5153,0.411182,2.2869001,0.9802,,,,,,,,,,,56.3103,,0.9045,0.0521,0.1878,1.0,
1219.3304,46.8677,0.42577,2.2837,0.9796,,,,,,,,,,,56.3145,,0.9203,0.0508,0.1889,1.0,
1219.4828,45.9837,0.420391,2.2737,0.9788,,,,,,,,,,,56.3187,,0.888,0.0588,0.192,1.0,
1219.6352,44.2571,0.435619,2.2662,0.9607,,,,,,,,,,,56.323,,0.8278,0.0762,0.2004,1.0,
1219.7876,43.5914,0.459929,2.2513,0.9401,,,,,,,,,,,56.3272,,0.8076,0.0848,0.206,1.0,
1219.94,43.5141,0.468786,2.2642,0.9369,,,,,,,,,,,56.3314,,0.8037,0.0847,0.2053,1.0,
1220.0924,42.1597,0.457491,2.2802998,0.9361,,,,,,,,,,,56.3357,,0.7498,0.0939,0.2064,1.0,
1220.2448,39.4421,0.445806,2.2735,0.918,,,,,,,,,,,56.3399,,0.6477,0.1165,0.2136,1.0,
1220.3972,37.3531,0.466435,2.2634001,0.8974,,,,,,,,,,,56.3441,,0.5706,0.1345,0.2201,0.9914,
1220.5496,36.2337,0.465832,2.2708999,0.9118,,,,,,,,,,,56.3484,,0.5271,0.1428,0.2219,1.0,
1220.702,36.0557,0.465297,2.2634001,0.931,,,,,,,,,,,56.3526,,0.5232,0.1462,0.2247,1.0,
